Genus,lfc_(Intercept),lfc_CompartmentRoot,lfc_Human_Influence_Index,lfc_CompartmentRoot:Human_Influence_Index,se_(Intercept),se_CompartmentRoot,se_Human_Influence_Index,se_CompartmentRoot:Human_Influence_Index,W_(Intercept),W_CompartmentRoot,W_Human_Influence_Index,W_CompartmentRoot:Human_Influence_Index,p_(Intercept),p_CompartmentRoot,p_Human_Influence_Index,p_CompartmentRoot:Human_Influence_Index,q_(Intercept),q_CompartmentRoot,q_Human_Influence_Index,q_CompartmentRoot:Human_Influence_Index,diff_(Intercept),diff_CompartmentRoot,diff_Human_Influence_Index,diff_CompartmentRoot:Human_Influence_Index
Ammoniphilus,-1.0537794375438074,-0.028349991660129335,0.034027690150244955,-0.01949320999726318,0.44091439240144387,0.6433472898361245,0.008565262337766066,0.0121297555294967,-2.389986481966236,-0.0440663885711724,3.972755160132063,-1.6070571208018412,0.016848992944551593,0.9648514847808314,7.104606602728112e-5,0.10804183834786275,0.06264761922110547,0.9774627547156493,0.0017092847650092928,0.46508160072835836,FALSE,FALSE,TRUE,FALSE
Symbiobacterium,0.22744362269284477,-0.32586624858619684,-8.686824302930556e-4,0.006097603926324313,0.3307378047736959,0.4864236019477437,0.006420472783136633,0.009062558944286286,0.6876855908518557,-0.6699227736511119,-0.135298826057584,0.6728346776898702,0.4916507958060175,0.5029070212751283,0.8923756132148676,0.501052473400992,0.7159752890817688,0.6856299056717583,0.9982946680443294,0.8871448555021894,FALSE,FALSE,FALSE,FALSE
Hydrogenispora,-0.9565907559693647,-0.3744354783702256,0.03222697946445508,-0.012894064897564362,0.578864170872013,0.8397436170781126,0.011250801862618093,0.01597086915300606,-1.6525306006214489,-0.4458926162166896,2.8644162307695082,-0.8073489785706134,0.0984264323346148,0.6556748161600925,0.004177786402114697,0.41946545321464795,0.2553449049970539,0.8196547177590388,0.039737549731742115,0.8284852920578343,FALSE,FALSE,TRUE,FALSE
Desulfosporosinus,1.790895385258672,-1.9649150102001338,-0.019656742752399245,0.013487657499821507,0.4444724180754805,0.6484117617067293,0.00863452955749596,0.012228837035252647,4.029261012444964,-3.0303506602473487,-2.2765273569924247,1.1029386899948048,5.59524661682386e-5,0.0024426995414446014,0.0228144651457148,0.27005379096141857,6.356821850780441e-4,0.012974858603257687,0.1260961654675318,0.7035159267721032,TRUE,TRUE,FALSE,FALSE
Thermoflavimicrobium,0.03453492924280961,0.028993627595357056,0.0017201244381510113,0.0016060851879524578,0.2881216422334989,0.42547334434746675,0.005591173882228301,0.007878640601266789,0.11986232264642546,0.06814440429828464,0.3076499630280635,0.20385308446411668,0.9045922114101453,0.945670682966843,0.7583486978094849,0.8384683083220253,0.9584927835926151,0.971807309883012,0.9982946680443294,0.9679583729897077,FALSE,FALSE,FALSE,FALSE
Thermoactinomyces,0.3792068616102473,-0.9359545196845498,0.0033683286621059,0.003237347340158084,0.46260965315429275,0.6742283229294405,0.008987622837442158,0.012733908235842025,0.8197123839172712,-1.388186298104388,0.37477414473530724,0.25423045935307975,0.4123800885874469,0.1650803234926802,0.7078284446278387,0.7993175203017078,0.6437536497414725,0.3293553771146644,0.9790422703212145,0.9578111310504343,FALSE,FALSE,FALSE,FALSE
Halobacteriovorax,-0.150821996136305,0.08762175259328443,0.010195701395941548,-0.009475838558203128,0.37869778963412987,0.5547751089290115,0.007354051881507231,0.010397307633600087,-0.39826479125219666,0.15794103084840533,1.386405965068051,-0.9113742607346611,0.6904350109154163,0.8745032658723071,0.16562297602743914,0.3620982107570426,0.8419020503207234,0.9363137061302975,0.4512790154754531,0.775383079579217,FALSE,FALSE,FALSE,FALSE
Peredibacter,1.402662300232367,-1.2690688111490698,-0.01238166720900987,5.501318005586195e-4,0.5616658935604955,0.8152521611628698,0.010916002260673697,0.015492062246852269,2.4973250402310394,-1.55665801528067,-1.1342675563210918,0.03551055965259869,0.012513419791992225,0.11955170174990314,0.2566823338659335,0.9716726263017855,0.0492114297588925,0.2614793904583443,0.5989344795847351,0.9960253237028329,TRUE,FALSE,FALSE,FALSE
Bacteriovorax,0.3968702735975747,-0.07497613291958728,-0.004671719731235957,0.0020616777274344066,0.3088237917355721,0.45512563905172765,0.005993979082017576,0.008453333165078913,1.2851026514737947,-0.164737220860163,-0.7794020745336758,0.24388932592309115,0.198756415163612,0.8691508191964963,0.4357429021779731,0.8073165362850394,0.40045011725082413,0.9363137061302975,0.8289248697246093,0.9578111310504343,FALSE,FALSE,FALSE,FALSE
Brevibacillus,-0.13197642575374122,0.08097066871259656,0.009680886652139937,-0.009051247220011266,0.5079452058801239,0.738764000691344,0.009870202809471021,0.01399632150308173,-0.2598241389542476,0.10960288892910762,0.9808194258025352,-0.6466875755903685,0.7949994300583962,0.9127243194300237,0.3266817969353152,0.5178341658092028,0.8932823266315496,0.9560935310200608,0.6922945852152534,0.8880505507309456,FALSE,FALSE,FALSE,FALSE
Cohnella,0.4000002958182454,-1.4098213069602756,0.004160893303273541,0.010133831460519828,0.5087991275939232,0.7399796728978677,0.009886826589057608,0.014020098707304769,0.7861654514028353,-1.9052162628186946,0.42085225889151046,0.7228074261160435,0.43177056352873805,0.05675196506153521,0.6738629684664508,0.4697982043009177,0.658933434639007,0.16007968075977863,0.9735760085069545,0.869445545516178,FALSE,FALSE,FALSE,FALSE
Saccharibacillus,-0.019346379550101992,-0.04711593419091842,-0.003569871272685984,0.01622721539702572,0.5055270269799265,0.7353214227223885,0.009823126715534588,0.013928987759107385,-0.03826972351147944,-0.06407529106996582,-0.36341496715505894,1.164996026822958,0.9694726302329804,0.9489102762763937,0.7162949228039506,0.24402060111703433,0.9937701898879424,0.9726924887143986,0.9829632053106908,0.6883063852197727,FALSE,FALSE,FALSE,FALSE
Gorillibacterium,0.8142866095358452,-0.8371020907179997,-0.013277767129345978,0.017866194764410044,0.3729247091286531,0.5465532148749708,0.007241667432804024,0.01023658437738007,2.183514767467256,-1.5316021714546033,-1.833523460246052,1.7453277485690672,0.028997922653364303,0.12562063635411963,0.06672476298974953,0.08092783442979681,0.099038995246947,0.2704149487833417,0.25505072955894914,0.41805953842921156,FALSE,FALSE,FALSE,FALSE
Paenibacillus,-0.2050444350852522,-2.2438614282452787,0.020895932214279878,0.016813362042254632,0.5158902055403495,0.7500749518053774,0.010024872416418073,0.014217545923574985,-0.3974575072044375,-2.9915162782658755,2.084408793079292,1.1825783530176868,0.6910301156792289,0.0027759573788386865,0.03712299868398246,0.23697629580232568,0.8419020503207234,0.014192082099312784,0.15928352462556325,0.6862395108339768,FALSE,TRUE,FALSE,FALSE
Croceifilum,-0.5408054715219354,0.5136893515514237,0.012692515143585546,-0.007142308631170651,0.3382491028262886,0.49713832156868976,0.006566674460368457,0.009271506750881677,-1.5988378594448829,1.0332926054272142,1.932868032394188,-0.7703503673220592,0.10985663438069256,0.301466986704752,0.053252456826810915,0.44109208650199444,0.275973770146966,0.4854330612686755,0.20743099849681584,0.8464450043609545,FALSE,FALSE,FALSE,FALSE
Shimazuella,-1.024720093965625,0.7721773123700465,0.024591543739522066,-0.017056793557877176,0.45918134337578703,0.6693484213850039,0.008920881019578745,0.01263843993987654,-2.231623973291549,1.1536253581838152,2.756627253020275,-1.3495964406223855,0.02563982582650299,0.2486537974054367,0.005840088351805128,0.17714546653129298,0.089629818487519,0.42911140564904476,0.047771922717765945,0.5950433069478058,FALSE,FALSE,TRUE,FALSE
Brevifollis,0.1938248234551926,-0.6016634990693707,0.007018950652406735,-0.0033451075068607204,0.4228575611503208,0.6176449328583458,0.008213734445910182,0.011626923551651512,0.4583690615060096,-0.974125208612955,0.8545382978508199,-0.2877035779929571,0.6466873152044077,0.3299943742999265,0.392806798812311,0.7735736509346691,0.8265472247456336,0.5171176210293867,0.7875391211482118,0.9522560101393882,FALSE,FALSE,FALSE,FALSE
Longimicrobium,0.7314721270262916,-0.5540505918480741,-0.014663831011383249,0.01850343254623488,0.42189761061382514,0.6162784910842768,0.008195046297636642,0.011600191905633257,1.73376693449878,-0.8990263328406622,-1.789353040703642,1.5950971067340092,0.08295944474074717,0.368638634647323,0.07355797695308718,0.11069052238837673,0.22322640065108942,0.5584192650768708,0.2658969036861098,0.46672601708088746,FALSE,FALSE,FALSE,FALSE
Gemmatirosa,-0.47730899985087905,0.4572730317696346,0.01458707630710754,-0.012526598806380951,0.3537741592670787,0.5192705388401365,0.006868874556407421,0.009703516002024966,-1.3491912491283422,0.8806065385319528,2.1236486686891713,-1.2909340082261784,0.17727554482895183,0.3785308183764648,0.03369953266136608,0.19672656157943588,0.37307500503848434,0.5712882092840372,0.1504320820107638,0.6286028412967912,FALSE,FALSE,FALSE,FALSE
Sporacetigenium,0.5200343354678486,-0.804660197654962,0.0020796897939515855,-0.0024516306902107607,0.4545611159887984,0.6627719683642087,0.008830935073700764,0.012509779782760721,1.144036120064136,-1.2140830271397092,0.23550051909509212,-0.1959771261192995,0.2526086577106585,0.22471602063338758,0.8138202760017706,0.844628069538697,0.4633046681778445,0.40914587549824577,0.9982946680443294,0.9679583729897077,FALSE,FALSE,FALSE,FALSE
Paraclostridium,-0.024572274294248492,-1.6022637117268033,0.016708931855286154,0.005384376831654117,0.5028530727366383,0.7315147581052138,0.009771071243088182,0.013854531575198012,-0.04886571371737018,-2.190336823657561,1.7100409401994325,0.3886365123518918,0.9610263126942186,0.028499818118430196,0.08725830272233848,0.6975450529944112,0.9898310694272289,0.09342901499365576,0.29957263088976754,0.9469644423407566,FALSE,FALSE,FALSE,FALSE
Romboutsia,-0.2112651589072437,-0.682526117070137,0.01668559127102982,-0.005153436607888868,0.43493688042572537,0.6348389072691626,0.008448892867146007,0.011963297915969302,-0.4857375136834865,-1.0751170245788917,1.9748849385832166,-0.4307705654483253,0.6271532825445827,0.2823223382516553,0.048281206986779145,0.666635203832979,0.8191056441314122,0.4650934096131402,0.19171857919992882,0.93986502783642345,FALSE,FALSE,FALSE,FALSE
Neochlamydia,0.13735443174657538,-0.4185893687903417,0.004832651639481419,-1.529866648298503e-4,0.39118545937292926,0.5725568110886788,0.007597152589545635,0.010744993973643067,0.3511235616138562,-0.7310879212045731,0.636113541556554,-0.014237947941629279,0.7254956522998308,0.4647254516473779,0.5247024199321149,0.9886401449712037,0.8560385220944372,0.6406367074398911,0.8573363560950985,0.9972208201823105,FALSE,FALSE,FALSE,FALSE
Parachlamydia,0.6349142410543122,-0.7509372468455514,-0.004275445675053829,0.004908015758868183,0.424923239630976,0.62058530709986,0.0082539487290083,0.01168444643045995,1.494185730123169,-1.2100467707733147,-0.5179879128674352,0.4200469220410455,0.13512708129713816,0.22626094650017411,0.604466702656732,0.6744511762940352,0.32509986029723237,0.40914587549824577,0.9190590386119084,0.9414693894343357,FALSE,FALSE,FALSE,FALSE
Abditibacterium,0.14764360483189423,0.13425764078972274,-0.005538550032978827,0.009882026400317016,0.37170897925917135,0.5448216666221735,0.007218000998789021,0.010202739576705429,0.3972021475675755,0.24642492950418696,-0.7673246420869214,0.9685659744642846,0.6912183986587583,0.8053533101748678,0.4428885207861314,0.33276178689159946,0.8419020503207234,0.8924695160747385,0.829764286027826,0.7437135018506239,FALSE,FALSE,FALSE,FALSE
Truepera,0.3176560530782815,0.9151338525484468,-0.013908936730048137,0.004754552682447272,0.49223668373729434,0.7164015837958447,0.009564395114870545,0.013558914293116564,0.645331938015034,1.277403446960044,-1.454241126908567,0.35065880495026136,0.5187120998423698,0.2014598484630826,0.1458794663923748,0.7258443342861223,0.7316531723286731,0.3814679538027814,0.42660188974929747,0.9491608128838865,FALSE,FALSE,FALSE,FALSE
Nitrospira,0.8582262817231299,-3.452064103346192,0.025232099722241868,-0.011620238626655625,0.4124183886302726,0.6027849697985865,0.008010506826213164,0.011336227772418921,2.080960270887722,-5.726858293264443,3.149875565884753,-1.0250533828305481,0.037437542674012995,1.0230755675398633e-8,0.001633400164107899,0.3053379999113837,0.11962464807555714,4.6493100791533786e-7,0.023500142136555234,0.7368576135275413,FALSE,TRUE,TRUE,FALSE
