Genus,lfc_(Intercept),lfc_CompartmentRoot,lfc_Mean_ISC,lfc_CompartmentRoot:Mean_ISC,se_(Intercept),se_CompartmentRoot,se_Mean_ISC,se_CompartmentRoot:Mean_ISC,W_(Intercept),W_CompartmentRoot,W_Mean_ISC,W_CompartmentRoot:Mean_ISC,p_(Intercept),p_CompartmentRoot,p_Mean_ISC,p_CompartmentRoot:Mean_ISC,q_(Intercept),q_CompartmentRoot,q_Mean_ISC,q_CompartmentRoot:Mean_ISC,diff_(Intercept),diff_CompartmentRoot,diff_Mean_ISC,diff_CompartmentRoot:Mean_ISC
Metabacillus,0.13218095150686976,-0.22061505094173528,0.004976033916392164,-2.4594129885862037e-4,0.12987712155976913,0.22158513611728198,0.0027911349101956643,0.004030972247382885,1.0177385356206898,-0.9956220656649404,1.7827994978728325,-0.06101289807150078,0.30880222870689233,0.31943380941967514,0.07461894754329966,0.9513489370179948,0.3971701620789905,0.38089920715057474,0.28258471801119966,0.9843622071156523,FALSE,FALSE,FALSE,FALSE
Fictibacillus,0.09573820491849609,-0.0060136242396401475,0.005661499191506402,-0.005439504534899404,0.11151769568573054,0.1954469832679667,0.0023755428137628583,0.0034328958573889607,0.858502359915122,-0.030768570274605854,2.383244435211248,-1.5845236094743222,0.3906151279376562,0.9754541058341234,0.017160795358423058,0.11307461331103091,0.47266741812574375,0.9754541058341234,0.11320589196121017,0.5315806533817431,FALSE,FALSE,FALSE,FALSE
Solibacillus,0.3161519447736675,-0.39171749617386253,0.0039691495391057955,-0.003843626187057226,0.14232014787942726,0.23920364866250218,0.0030732098812750338,0.004436865520043347,2.221413829906286,-1.6375899714077755,1.2915322065341819,-0.8662931453959585,0.026322945172132437,0.10150725647455183,0.19651919471714632,0.38632942431699024,0.046206371568249645,0.14025833749355304,0.5087110799956509,0.8434026658326688,TRUE,FALSE,FALSE,FALSE
Peribacillus,1.2339199897663526,-2.2243972757082684,0.005818827040292525,-0.009258537979461003,0.1713721555382683,0.28030823563052404,0.003731772947690212,0.005384514646943,7.200236152079046,-7.935540212383413,1.5592660973369505,-1.71947493628185,6.010836394605088e-13,2.0958107162924018e-15,0.11893341239897681,0.08552792759921778,3.841300133427314e-12,1.4528586151925294e-14,0.3950214135192758,0.4926890477194376,TRUE,TRUE,FALSE,FALSE
Marininema,0.19248350513307458,-0.01752261302378469,5.96764584250461e-4,-1.756677053916829e-4,0.09769999564516639,0.17541511202595048,0.002064564552864454,0.002985187814019234,1.9701485538663635,-0.09989226595934583,0.28905106571867056,-0.0588464499843865,0.048821347652713246,0.9204298565102814,0.7725422997699898,0.9530744108014628,0.08051585157241821,0.9272310623465643,0.9752154339689069,0.9843622071156523,FALSE,FALSE,FALSE,FALSE
Planifilum,-0.3359159121333571,0.18243805164403504,0.018395700705019256,-0.01245092974410191,0.1571861551737785,0.2602325624478557,0.0034102456892533065,0.004921843044395311,-2.1370578837683403,0.7010577382320908,5.394244984456561,-2.5297291343494295,0.03259328392082641,0.48326698320903516,6.88122797023708e-8,0.0114150612282566,0.05624748153425317,0.538572741505437,7.0360555995674145e-6,0.17945440240919855,FALSE,FALSE,TRUE,FALSE
Ammoniphilus,0.1932938400450364,-0.6920929571529434,0.013978303519913934,-0.009294638805677264,0.14068715685744088,0.2368930793446987,0.0030361862088716047,0.0043835905274627295,1.3739266921208892,-2.921541477984217,4.603901921123921,-2.1203255065561755,0.16946444206855088,0.003483038941418967,4.146477977217701e-6,0.03397860407654474,0.24319633967030635,0.006416950121803412,1.6959094926820398e-4,0.32013200891446125,FALSE,TRUE,TRUE,FALSE
Symbiobacterium,0.09806325968647829,0.0336744989044316,0.003282197273061367,-0.0017755213893178062,0.10825408121695893,0.19075980906431236,0.0023018623627819408,0.003326843255987358,0.9058620107813159,0.1765282690814534,1.4258877186273777,-0.5336955343845491,0.36500889400877656,0.8598789418776633,0.15390075502751802,0.5935521992564771,0.44993858086083655,0.8926154498171683,0.44327752680461174,0.860755890009464,FALSE,FALSE,FALSE,FALSE
Hydrogenispora,0.0309016063648409,-0.5304580121070133,0.01861940518392672,-0.014091839853105385,0.18018015250178598,0.2927833790671771,0.0039313403538403235,0.005671695295878799,0.17150394167046004,-1.8117763849747202,4.736146837487215,-2.484590429839361,0.8638275313571616,0.07002075540604326,2.178197968511105e-6,0.01297005616486376,0.9119792809552982,0.10048592617919892,1.1136037114013026e-4,0.18945546326533136,FALSE,FALSE,TRUE,FALSE
Desulfosporosinus,0.7854134890937897,-1.1583808530207267,0.0012422328007605898,-0.0037213755718612704,0.14396518521544616,0.24153099653566587,0.0031105070718457973,0.004490534069171928,5.455579332728299,-4.795992521190437,0.3993666537538009,-0.8287155858384361,4.881343158844442e-8,1.618713195980782e-6,0.6896230608643534,0.407265364270524,1.9196820691994006e-7,5.132199202760774e-6,0.9567915144166168,0.8452855625736229,TRUE,TRUE,FALSE,FALSE
Thermoflavimicrobium,0.14630112195944645,0.08724860989349499,2.4650893878253705e-4,2.8245719257796525e-4,0.09578929923973656,0.17259002995263686,0.002021858116413139,0.0029236741607081653,1.5273221865136677,0.5055252028024925,0.12192197700788926,0.09661035295039484,0.12668091514329366,0.6131900015016429,0.902960810336066,0.9230358344925612,0.1884090701585713,0.6723718783221769,0.9890336442413279,0.9744443618289935,FALSE,FALSE,FALSE,FALSE
Thermoactinomyces,0.3611021068173416,-0.6727733637613883,0.006119053106435832,-0.0031277261444119103,0.14747120571637265,0.24649060139367981,0.00318999755720399,0.004604916439038993,2.4486278868014373,-2.7294077744038425,1.918199934861122,-0.6792145277373676,0.014340151249425915,0.006344819353950723,0.05508566449944387,0.4970019435972823,0.026781378360799996,0.011431855135532359,0.23968124234332494,0.8452855625736229,TRUE,TRUE,FALSE,FALSE
Halobacteriovorax,0.48881761641703203,-0.4938596633065989,-0.0024866271720177286,0.0024775676260552115,0.1231662686737026,0.2120613428026742,0.0026390869635128226,0.003812174359756157,3.96876207813057,-2.3288528535167377,-0.9422300994234163,0.6499093148020878,7.224697061436484e-5,0.019866862304671096,0.34607484680356254,0.5157508009628364,2.0378628262948429e-4,0.032632717600845296,0.7372115226180057,0.8452855625736229,TRUE,TRUE,FALSE,FALSE
Peredibacter,0.9679861501864802,-1.3720505292444953,-0.004345447046371453,0.003297609515427311,0.17875108138227266,0.2907586954090309,0.0038989648784440293,0.005625106091904134,5.415274373173546,-4.71886327359646,-1.114513000718694,0.586230634862755,6.119479437479088e-8,2.3716614709739836e-6,0.26505917024522324,0.5577205375132545,2.3611953678574973e-7,7.3485571335481765e-6,0.619481146458836,0.8543394338513872,TRUE,TRUE,FALSE,FALSE
Bacteriovorax,0.2722313218183598,-0.031072820359383097,-0.0021454714119024214,0.0013396714185281281,0.101968469594756,0.18166504751666915,0.0021603033352364277,0.0031230539721962317,2.669759808107976,-0.1710445723277172,-0.9931343329929252,0.42896198095034144,0.007590552406191398,0.8641887183312589,0.3206444944800282,0.667950892886993,0.014997758135904742,0.8948181918923668,0.7088843148234137,0.8919094979322574,TRUE,FALSE,FALSE,FALSE
Brevibacillus,0.20835178460405918,-0.03979182545706726,0.00503977724165039,-0.009559065845852921,0.16135390751829032,0.2661289743779557,0.0035047206490873214,0.005057789400413914,1.2912720107533895,-0.149520831206282,1.4379968466139574,-1.8899691325761085,0.19660937251893099,0.8811426732016785,0.15043494887280262,0.0587620884778429,0.2782464822153729,0.90457031509145025,0.4394849577784019,0.43032150911895917,FALSE,FALSE,FALSE,FALSE
Cohnella,0.5846534647020376,-0.9755451854541372,0.0016387362093885592,0.001748363946151982,0.16250302462509614,0.26775491883454566,0.003530767254478998,0.0050952697875220184,3.5978005089497067,-3.6434258227650256,0.46413034087979615,0.3431347149533889,3.2091960879981473e-4,2.690332090478017e-4,0.642554365034971,0.7314971160072619,8.152554037212684e-4,5.852903324497389e-4,0.942100412315744,0.9064359121094399,TRUE,TRUE,FALSE,FALSE
Saccharibacillus,-0.1429436391228347,0.8774689399671162,-6.39444860281483e-4,-0.003168818634121668,0.16129692692772613,0.26604835220562145,0.0035034290717347364,0.005055930856326415,-0.8862142747882905,3.2981558904335726,-0.18251971060023756,-0.6267527630755807,0.37550207288348775,9.732208635732974e-4,0.8551748873336529,0.5308213117045242,0.4598214006267859,0.0019322686077741682,0.9890336442413279,0.8452855625736229,FALSE,TRUE,FALSE,FALSE
Gorillibacterium,0.3064120773243369,-0.0275371490734386,-0.0035775963125430047,0.0022611217110357833,0.12147212079389419,0.2096529258889065,0.002600720487972683,0.0037569630530322508,2.5224889079218147,-0.13134636188206755,-1.3756173833704894,0.6018482692319341,0.011652762510107882,0.8955013179633777,0.1689401219436352,0.5472751413837473,0.022167348216902902,0.9133666809152656,0.46227590647504313,0.8510856761443067,TRUE,FALSE,FALSE,FALSE
Paenibacillus,0.5965418763475829,-1.2719947710472967,0.007957008310662943,-0.00380149581429346,0.16705737855403124,0.27420018710604654,0.003633991251469627,0.00524380725959181,3.570880146156752,-4.638927436454865,2.1896057970544205,-0.7249495692924032,3.5578368014893395e-4,3.502219822530136e-6,0.028552838235754028,0.468482969337875,8.927332833184908e-4,1.0455532170911136e-5,0.15843234434816297,0.8452855625736229,TRUE,TRUE,FALSE,FALSE
Croceifilum,-0.10252280609731211,0.2606901935555939,0.006536735294830253,-0.0033694373215971993,0.1099725795178537,0.1932302951279254,0.0023406476987969226,0.003382670480231414,-0.9322579005311761,1.349116572962887,2.7927036171184976,-0.9960879551491786,0.35120325899220717,0.17729952582009254,0.005226955937556921,0.3192074116502051,0.4384311431317693,0.22875553962276923,0.04750722174357291,0.8009560206437663,FALSE,FALSE,TRUE,FALSE
Shimazuella,0.2151246716609772,-0.11640034041482142,0.0010341938442761484,3.4675138977018804e-4,0.14898830783168926,0.24863653904935665,0.0032243937230862986,0.004654410668433758,1.4439030471035459,-0.4681546037435587,0.3207405587200583,0.07449952624976951,0.1487662493960513,0.639674033304769,0.7484070083953991,0.940612918118958,0.21808385664152322,0.6976711456577347,0.9710243414783,0.9839147915873498,FALSE,FALSE,FALSE,FALSE
Brevifollis,0.59025074650667,-0.8803764279786134,-2.1292815969798677e-4,0.002640638801553068,0.13636983468221103,0.230782558416557,0.0029383069364454346,0.004242747392318918,4.328308733981813,-3.8147442077904126,-0.07246627541082311,0.6223888809250554,1.5025874144984255e-5,1.363240668411947e-4,0.9422308432068319,0.5336861900021261,4.4858266608018685e-5,3.167985416934581e-4,0.9890336442413279,0.8452855625736229,TRUE,TRUE,FALSE,FALSE
Longimicrobium,0.09572910656824316,0.41075448515682295,-0.0019865013476554603,-0.0011018048664553886,0.1363357091287268,0.23073424560200176,0.002937533304182041,0.004241634172881217,0.7021572497771417,1.780205985830737,-0.6762481108988153,-0.25975952228500765,0.48258110272284194,0.07504225615178561,0.49888313133233686,0.7950492759044905,0.568805968339027,0.10731567400727382,0.8900353885179895,0.919318867217935,FALSE,FALSE,FALSE,FALSE
Gemmatirosa,-0.026318506928387837,0.11784632067993489,0.00882559433456936,-0.008445598425792152,0.11401332849117911,0.19901946534270995,0.0024319434894859776,0.003514070804159085,-0.23083710717579853,0.5921346461111452,3.6290293638503752,-2.4033660379854465,0.8174413522743702,0.5537604283168778,2.844888830135305e-4,0.016244917779806967,0.8729334545175389,0.6104798252873397,0.005058954484892782,0.20881988940507418,FALSE,FALSE,TRUE,FALSE
Sporacetigenium,0.6663588538422295,-0.7569225599477662,-2.0445436773663698e-4,-0.004996722723427134,0.14526897499578817,0.2433754107835569,0.0031400674050024295,0.004533069721474041,4.587069288962419,-3.110102855135709,-0.06511145824797311,-1.102282345174767,4.495115276213786e-6,0.0018702220705258312,0.948085257430719,0.27033894227540034,1.4142324215164913e-5,0.0035413001242827085,0.9890336442413279,0.7371241826042583,TRUE,TRUE,FALSE,FALSE
Paraclostridium,0.7443514992133601,-1.3284257533736357,0.0030246930164943404,-4.496819581437161e-4,0.1619197361344329,0.26692958165066594,0.003517546168902387,0.005076244979413205,4.597039971676873,-4.976689901354444,0.8598872257128507,-0.08858555092738997,4.285354314725276e-6,6.468081759004735e-7,0.3898512108208571,0.9294112916246483,1.3586898563741379e-5,2.186318544985898e-6,0.7765250490330722,0.9771959338675609,TRUE,TRUE,FALSE,FALSE
Romboutsia,0.3136433975115095,-0.7588204459109915,0.00971271356891083,-0.0054896227442988894,0.138521683808139,0.23382855888707843,0.0029870910968569564,0.0043129453240564625,2.2642187770827618,-3.245200028271331,3.2515625583466914,-1.272824562296033,0.023560662259663852,0.0011736814821942272,0.0011477251490029656,0.20308030314396674,0.04189700375740224,0.002285884410559233,0.015142567288458482,0.6864449916188629,TRUE,TRUE,TRUE,FALSE
Neochlamydia,0.380411713305082,-0.4470567483123236,9.658654456971249e-4,2.0993205949232027e-4,0.12681980680181376,0.21724911805631056,0.00272185349838924,0.003931277014587475,2.9996238197994276,-2.0578069651654345,0.35485577980913097,0.05340047488725475,0.0027031322926115977,0.039608667197628566,0.7226976378717908,0.9574128268490618,0.005818847935148123,0.05999979586603735,0.9710243414783,0.9859396182284961,TRUE,FALSE,FALSE,FALSE
Parachlamydia,0.3989490167728124,-0.4504490742663775,0.0014725672216530305,-0.001774428942526272,0.13695004708586986,0.2316039504562142,0.002951460565652726,0.004261674819242362,2.9130987923112217,-1.9449110145966053,0.498928306476413,-0.4163689201518498,0.0035786136578874715,0.05178568913596519,0.617829891782998,0.6771400674245236,0.007544603021010185,0.07730053597302833,0.942100412315744,0.8919094979322574,TRUE,FALSE,FALSE,FALSE
Abditibacterium,-0.05703387535262379,0.4454773968366809,-0.0011484648318104854,0.004799018895070827,0.12070896019908083,0.20856732227661134,0.0025834406736060765,0.003732096222307634,-0.4724908180681859,2.1358925836228018,-0.4445485601987559,1.2858775897539674,0.6365764940637864,0.03268817024670234,0.656646028475805,0.19848578596144364,0.715274137560683,0.05077676229097787,0.942100412315744,0.6765057204852537,FALSE,FALSE,FALSE,FALSE
Truepera,-0.1412613505982084,1.277327444756753,-0.005805074540111748,-0.0035502907445119913,0.15558770622041795,0.2579713794611998,0.0033740096010793333,0.004869700757828038,-0.9079210307148966,4.951430842539916,-1.7205269772364389,-0.7290572708815635,0.36391994544535244,7.366980027336053e-7,0.08533669424831757,0.4659666305641533,0.44993858086083655,2.469749861623316e-6,0.3045844753526992,0.8452855625736229,FALSE,TRUE,FALSE,FALSE
Nitrospira,1.797916394277818,-3.9801984515053737,0.010193087670668177,-0.002107889641222294,0.1316151021871426,0.2240483607522249,0.0028305256255902037,0.004087654459643795,13.660411034908238,-17.76490771073784,3.6011289134832607,-0.5156721689743754,1.749931933189095e-42,1.3215736761268629e-70,3.16838415538345e-4,0.6060833958268144,1.1928702677905665e-40,5.405236335358869e-68,0.005254464953363268,0.8637216337741014,TRUE,TRUE,TRUE,FALSE
